codigolocal;comuna;merchan;latitud;longitud
1903136;ANDACOLLO;dduran;-302.425.099;-710.813.703
1901266;ANDACOLLO;dduran;-302.374.544;-710.806.759
1649126;ANDACOLLO;dduran;-302.388.553;-710.757.012
1499423;ANDACOLLO;dduran;-302.297.304;-710.851.785
1429092;ANDACOLLO;dduran;-302.389.608;-710.776.563
1354747;ANDACOLLO;dduran;-302.332.957;-710.813.108
928140;ANDACOLLO;dduran;-302.070.814;-712.691.451
897183;COQUIMBO;dduran;-301.976.195;-714.222.268
794297;COQUIMBO;dduran;-302.576.281;-714.933.011
763430;COQUIMBO;dduran;-302.629.885;-714.917.417
755848;COQUIMBO;dduran;-302.626.411;-714.925.505
745964;COQUIMBO;dduran;-302.631.850;-714.870.413
691257;COQUIMBO;dduran;-302.603.537;-714.923.145
615704;COQUIMBO;dduran;-302.587.458;-714.909.542
565878;COQUIMBO;dduran;-302.651.241;-714.910.169
521848;COQUIMBO;dduran;-302.666.704;-714.911.321
519240;COQUIMBO;dduran;-302.564.059;-714.947.268
517965;COQUIMBO;dduran;-302.568.589;-714.944.953
517676;COQUIMBO;dduran;-302.542.939;-714.946.974
2318658;COQUIMBO;dduran;-302.706.701;-714.886.071
2270471;COQUIMBO;dduran;-302.571.205;-714.945.602
2252863;COQUIMBO;dduran;-302.969.672;-714.641.795
2228473;COQUIMBO;dduran;-301.966.202;-714.301.451
2106209;COQUIMBO;dduran;-302.701.038;-714.885.357
1990881;COQUIMBO;dduran;-302.701.038;-714.885.357
1939358;COQUIMBO;dduran;-301.925.149;-713.810.732
1927308;COQUIMBO;dduran;-300.242.901;-712.097.136
1691534;COQUIMBO;dduran;-301.966.994;-714.299.725
1352682;COQUIMBO;dduran;-302.643.423;-714.886.113
871635;LA SERENA;dduran;-299.322.145;-712.599.213
525045;LA SERENA;dduran;-299.325.017;-712.599.490
2272821;LA SERENA;dduran;-299.323.231;-712.536.242
2091431;LA SERENA;dduran;-299.287.750;-712.556.081
1578441;LA SERENA;dduran;-299.321.691;-712.598.811
1578001;LA SERENA;dduran;-299.308.335;-712.544.570
1342123;LA SERENA;dduran;-299.280.141;-712.542.814
1300242;LA SERENA;dduran;-299.320.361;-712.597.451
