codigolocal;comuna;merchan;latitud;longitud
1747607;LOS ANGELES;mcarvajal;-374606009;-723658380
1678128;LOS ANGELES;mcarvajal;-374371679;-723219862
1660112;LOS ANGELES;mcarvajal;-374608211;-723618438
1319503;LOS ANGELES;mcarvajal;-374602206;-723707506
1302011;LOS ANGELES;mcarvajal;-374575543;-723745158
934368;LOS ANGELES;mcarvajal;-374757560;-723747181
855478;LOS ANGELES;mcarvajal;-374713985;-723724783
807889;LOS ANGELES;mcarvajal;-374792927;-723770119
761215;LOS ANGELES;mcarvajal;-374802223;-723794581
746592;LOS ANGELES;mcarvajal;-374676381;-723838741
741402;LOS ANGELES;mcarvajal;-374688362;-723848198
556081;LOS ANGELES;mcarvajal;-374639600;-723743600
554630;LOS ANGELES;mcarvajal;-374830885;-723700551
2300034;LOS ANGELES;mcarvajal;-374671794;-723787530
2274152;LOS ANGELES;mcarvajal;-374704803;-723680010
2267668;LOS ANGELES;mcarvajal;-374623300;-723750345
2243743;LOS ANGELES;mcarvajal;-374707754;-723728955
2204088;LOS ANGELES;mcarvajal;-374592856;-723805931
2097737;LOS ANGELES;mcarvajal;-374616200;-723788400
2085268;LOS ANGELES;mcarvajal;-374642592;-724025614
2004869;LOS ANGELES;mcarvajal;-374616200;-723788400
1904482;LOS ANGELES;mcarvajal;-374687061;-723813198
1731149;LOS ANGELES;mcarvajal;-374614174;-723824248
1646305;LOS ANGELES;mcarvajal;-374688500;-723846300
1460515;LOS ANGELES;mcarvajal;-374761529;-723719903
1387600;LOS ANGELES;mcarvajal;-374630093;-723727331
1379115;LOS ANGELES;mcarvajal;-374620837;-723754044
920883;LOS ANGELES;mcarvajal;-374726023;-723481714
901401;LOS ANGELES;mcarvajal;-374658938;-723638322
884192;LOS ANGELES;mcarvajal;-374732920;-723616844
855225;LOS ANGELES;mcarvajal;-374737852;-723405824
