CODIGO,NOMBRE,DIRECCION,DISTRITO,ZONA,FECHA VISITA,¿HAY COOLER CON NUEVA CENEFA?,CANTIDAD DE PUERTAS,HAY PRESENCIA DE RB EN ALGUNA DE LAS PUERTAS,FULL BANDEJA EJECUTADA,FOTO CCU,NUMERO DE FOTO
2343457,(ALMACEN) MAXIMO CACALLICA,"AV. SIERRA NEVADA 11040, ANTOFAGASTA",ANTOFAGASTA/CALAMA,NORTE,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f14e91e3a357.61837686.webp,2
540634,(ALMACEN) CECILIA A. SALGADO BAZA,AV SAN JUAN BOSCO,CONCEPCION,CENTRO SUR,2025-10-16 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f12be9a597b6.28052639.webp,1
642362,(ALMACEN) CARRASCO RIQUELME JOSE,"DIEGO DE ALMAGRO 4947, NUNOA",MODELO,CENTRO,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f110dee868e8.48786020.webp,1
642362,(ALMACEN) CARRASCO RIQUELME JOSE,"DIEGO DE ALMAGRO 4947, NUNOA",MODELO,CENTRO,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f110e24abe18.64534370.webp,2
642362,(ALMACEN) CARRASCO RIQUELME JOSE,"DIEGO DE ALMAGRO 4947, NUNOA",MODELO,CENTRO,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f110e51bca88.75500801.webp,3
650243,JUANA TORRES VARGAS,"LAZO DE LA VEGA 4998, QUINTA NORMAL",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f1087084d5a9.30760091.webp,1
650243,JUANA TORRES VARGAS,"LAZO DE LA VEGA 4998, QUINTA NORMAL",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f108742b7c34.42934016.webp,2
655656,(ALMACEN) CELIA HERNANDEZ VERA,TENIENTE CRUZ MARTINEZ ST 13 - SANTO DOMINGO,COSTA,CENTRO COSTA,2025-10-16 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f18bdff2f602.59770250.webp,1
662077,(ALMACEN) RUTH OYARZUN CAYUAN,"CORMORAN 5225 845, MAIPU",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f12d7de42ef5.68421402.webp,1
662077,(ALMACEN) RUTH OYARZUN CAYUAN,"CORMORAN 5225 845, MAIPU",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f12d8f2e42b7.68956037.webp,2
662077,(ALMACEN) RUTH OYARZUN CAYUAN,"CORMORAN 5225 845, MAIPU",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f12d95f28528.23410913.webp,3
676524,(ALMACEN) RICO PAN LTDA,"ESCUELA AGRICOLA 1830, MACUL",PIRAMIDE,CENTRO,2025-10-16 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f10512019908.68893483.webp,1
709187,(BOTILLERIA) ALEJANDRO GOMEZ VEGA,SAN GREGORIO 3545,PIRAMIDE,CENTRO,2025-10-16 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f0ff0d9b4600.87018904.webp,1
709187,(BOTILLERIA) ALEJANDRO GOMEZ VEGA,SAN GREGORIO 3545,PIRAMIDE,CENTRO,2025-10-16 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f0ff13b5f8d5.57495957.webp,2
726338,(ALMACEN) PRIETO RIOS MARIA CONSUELO,"FOLILCO S /N S/N, LOS LAGOS",OSOR/PTO MONTT/CASTR/COYH,SUR,2025-10-16 00:00:00,SI,1,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f1046a9da5a9.90022220.webp,1
726656,JUAN ROMAN DIAZ,"JOSE MANUEL IRARRAZABAL 1252, MAIPU",MAIPU,CENTRO,2025-10-16 00:00:00,SI,1,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f135b111fce2.25411815.webp,1
726656,JUAN ROMAN DIAZ,"JOSE MANUEL IRARRAZABAL 1252, MAIPU",MAIPU,CENTRO,2025-10-16 00:00:00,SI,1,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f135bbd7e1c6.40204189.webp,2
726656,JUAN ROMAN DIAZ,"JOSE MANUEL IRARRAZABAL 1252, MAIPU",MAIPU,CENTRO,2025-10-16 00:00:00,SI,1,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f135c0c906f3.47614411.webp,3
726656,JUAN ROMAN DIAZ,"JOSE MANUEL IRARRAZABAL 1252, MAIPU",MAIPU,CENTRO,2025-10-16 00:00:00,SI,1,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f135cb9a8648.42333046.webp,4
726656,JUAN ROMAN DIAZ,"JOSE MANUEL IRARRAZABAL 1252, MAIPU",MAIPU,CENTRO,2025-10-16 00:00:00,SI,1,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f136013a60c5.39136828.webp,5
738629,VICTOR ARMIJO CORDERO,"LAGO YULTON 1688, MELIPILLA",COSTA,CENTRO COSTA,2025-10-16 00:00:00,SI,2,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f0fe1edbc628.41807645.webp,1
738629,VICTOR ARMIJO CORDERO,"LAGO YULTON 1688, MELIPILLA",COSTA,CENTRO COSTA,2025-10-16 00:00:00,SI,2,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f0fe24c9d0d8.80331361.webp,2
871556,LUIS FERNANDO SAN MARTIN SCHMIDT,"LUIS VALENZUELA 3498, MACUL",PIRAMIDE,CENTRO,2025-10-16 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f11df6f26fe4.82594231.webp,1
871556,LUIS FERNANDO SAN MARTIN SCHMIDT,"LUIS VALENZUELA 3498, MACUL",PIRAMIDE,CENTRO,2025-10-16 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f11e035b5970.80549534.webp,2
883374,ELIZABETH QUISPE FLORES,"IQUIQUE 4533, ANTOFAGASTA",ANTOFAGASTA/CALAMA,NORTE,2025-10-16 00:00:00,SI,3,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f137789d9dc7.74029650.webp,1
883374,ELIZABETH QUISPE FLORES,"IQUIQUE 4533, ANTOFAGASTA",ANTOFAGASTA/CALAMA,NORTE,2025-10-16 00:00:00,SI,3,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f1377b6c1d40.43513815.webp,2
1846251,COM SERGIO CARLOS CONCHA PINTO EIRL,"MONS LARRAIN 1110, TALAGANTE",COSTA,CENTRO COSTA,2025-10-15 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68efdc447beae6.09167264.webp,1
1846251,COM SERGIO CARLOS CONCHA PINTO EIRL,"MONS LARRAIN 1110, TALAGANTE",COSTA,CENTRO COSTA,2025-10-15 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68efdc48a55c50.20078703.webp,2
1846251,COM SERGIO CARLOS CONCHA PINTO EIRL,"MONS LARRAIN 1110, TALAGANTE",COSTA,CENTRO COSTA,2025-10-15 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68efdc70d3d420.24291359.webp,3
2143545,(ALMACEN) ELIANA DEL CARMEN TAPIA MANRIQUEZ,"ALEJANDRO SCARLATTI 4981, PEDRO AGUIRRE CERDA",PIRAMIDE,CENTRO,2025-10-15 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68effb390d8e51.16467822.webp,1
2143545,(ALMACEN) ELIANA DEL CARMEN TAPIA MANRIQUEZ,"ALEJANDRO SCARLATTI 4981, PEDRO AGUIRRE CERDA",PIRAMIDE,CENTRO,2025-10-15 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68effb421fe697.14031397.webp,2
2288917,VERONICA FERNANDA DEL CARMEN MACHUCA NUNEZ MI,"ANGAMOS 7439, LA CISTERNA",PIRAMIDE,CENTRO,2025-10-15 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68eff322d004b0.49394470.webp,1
2288917,VERONICA FERNANDA DEL CARMEN MACHUCA NUNEZ MI,"ANGAMOS 7439, LA CISTERNA",PIRAMIDE,CENTRO,2025-10-15 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68eff3264e82d8.13573700.webp,2
2300685,MINIMARKET EL SIMMENTAL,"CUARTA AVENIDA 1290, SAN MIGUEL",PIRAMIDE,CENTRO,2025-10-15 00:00:00,SI,2,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68eff73877b1a9.25421108.webp,1
